TARGETID	TARGETSCHEMEID	TARGETCODES	TARGETRULE	TARGETADVICE
9550326059	2.16.840.1.113883.6.5.2.1	585.9		
1405058	2.16.840.1.113883.6.5.2.1	701.1		
4696057	2.16.840.1.113883.6.5.2.1	283.9		
1209053	2.16.840.1.113883.6.5.2.1	611.72		
9550219057	2.16.840.1.113883.6.5.2.1	795.04		
6139051	2.16.840.1.113883.6.5.2.1	530.10		
4341058	2.16.840.1.113883.6.5.2.1	208.90		
1031052	2.16.840.1.113883.6.5.2.1	491.8		
213053	2.16.840.1.113883.6.5.2.1	211.3		
6387054	2.16.840.1.113883.6.5.2.1	579.1		
9542095057	2.16.840.1.113883.6.5.2.1	633.90		
1157053	2.16.840.1.113883.6.5.2.1	586		
6448050	2.16.840.1.113883.6.5.2.1	599.0		
5949058	2.16.840.1.113883.6.5.2.1	472.2		
2029058	2.16.840.1.113883.6.5.2.1	792.1		
4524059	2.16.840.1.113883.6.5.2.1	239.1		
4870056	2.16.840.1.113883.6.5.2.1	313.23		
883053	2.16.840.1.113883.6.5.2.1	380.10		
7030055	2.16.840.1.113883.6.5.2.1	722.10		
5597054	2.16.840.1.113883.6.5.2.1	381.4		
5926055	2.16.840.1.113883.6.5.2.1	461.2		
9547237051	2.16.840.1.113883.6.5.2.1	600.90		
1404059	2.16.840.1.113883.6.5.2.1	701.0		
9534821055	2.16.840.1.113883.6.5.2.1	305.02		
1531059	2.16.840.1.113883.6.5.2.1	719.47		
9553458053	2.16.840.1.113883.6.5.2.1	V15.09		
592056	2.16.840.1.113883.6.5.2.1	315.31		
322052	2.16.840.1.113883.6.5.2.1	277.00		
6119052	2.16.840.1.113883.6.5.2.1	526.5		
7165057	2.16.840.1.113883.6.5.2.1	733.29		
5450051	2.16.840.1.113883.6.5.2.1	376.01		
9535168059	2.16.840.1.113883.6.5.2.1	434.01		
3857058	2.16.840.1.113883.6.5.2.1	136.9		
4585055	2.16.840.1.113883.6.5.2.1	253.7		
523056	2.16.840.1.113883.6.5.2.1	307.20		
1399056	2.16.840.1.113883.6.5.2.1	698.1		
1992057	2.16.840.1.113883.6.5.2.1	788.5		
9553403050	2.16.840.1.113883.6.5.2.1	V10.00		
6313055	2.16.840.1.113883.6.5.2.1	565.1		
422051	2.16.840.1.113883.6.5.2.1	298.0		
4676052	2.16.840.1.113883.6.5.2.1	280.1		
984059	2.16.840.1.113883.6.5.2.1	443.9		
4935059	2.16.840.1.113883.6.5.2.1	342.10		
5356059	2.16.840.1.113883.6.5.2.1	372.03		
5084056	2.16.840.1.113883.6.5.2.1	362.41		
427058	2.16.840.1.113883.6.5.2.1	300.00		
7578050	2.16.840.1.113883.6.5.2.1	769		
221055	2.16.840.1.113883.6.5.2.1	213.9		
956051	2.16.840.1.113883.6.5.2.1	424.0		
6637054	2.16.840.1.113883.6.5.2.1	639.3		
510050	2.16.840.1.113883.6.5.2.1	306.1		
1260054	2.16.840.1.113883.6.5.2.1	627.2		
4818057	2.16.840.1.113883.6.5.2.1	300.02		
859058	2.16.840.1.113883.6.5.2.1	378.83		
2051053	2.16.840.1.113883.6.5.2.1	794.30		
100051	2.16.840.1.113883.6.5.2.1			
590051	2.16.840.1.113883.6.5.2.1	315.2		
8610058	2.16.840.1.113883.6.5.2.1	912.0		
1515054	2.16.840.1.113883.6.5.2.1	719.06		
4856056	2.16.840.1.113883.6.5.2.1	309.28		
1703053	2.16.840.1.113883.6.5.2.1	751.3		
6568055	2.16.840.1.113883.6.5.2.1	627.1		
9545543051	2.16.840.1.113883.6.5.2.1	692.77		
7347050	2.16.840.1.113883.6.5.2.1	749.00		
4859050	2.16.840.1.113883.6.5.2.1	309.81		
7648052	2.16.840.1.113883.6.5.2.1	783.41		
2099053	2.16.840.1.113883.6.5.2.1	802.9		
6584059	2.16.840.1.113883.6.5.2.1	634.20		
7231050	2.16.840.1.113883.6.5.2.1	741.00		
9547149055	2.16.840.1.113883.6.5.2.1	V45.71		
1007055	2.16.840.1.113883.6.5.2.1	464.4		
1559058	2.16.840.1.113883.6.5.2.1	723.5		
1748052	2.16.840.1.113883.6.5.2.1	757.32		
4141054	2.16.840.1.113883.6.5.2.1	196.2		
3554059	2.16.840.1.113883.6.5.2.1	078.81		
5883053	2.16.840.1.113883.6.5.2.1	447.9		
1373050	2.16.840.1.113883.6.5.2.1	686.9		
958052	2.16.840.1.113883.6.5.2.1	424.3		
7398057	2.16.840.1.113883.6.5.2.1	752.61		
9553499055	2.16.840.1.113883.6.5.2.1	V18.2		
1888050	2.16.840.1.113883.6.5.2.1	783.40		
1545052	2.16.840.1.113883.6.5.2.1	719.65		
9553488057	2.16.840.1.113883.6.5.2.1	V17.1		
2787054	2.16.840.1.113883.6.5.2.1	V15.03		
2002050	2.16.840.1.113883.6.5.2.1	789.30		
5796055	2.16.840.1.113883.6.5.2.1	427.61		
5219052	2.16.840.1.113883.6.5.2.1	366.34		
9540273059	2.16.840.1.113883.6.5.2.1	E905.3		
9540323055	2.16.840.1.113883.6.5.2.1	E905.8		
7999055	2.16.840.1.113883.6.5.2.1	839.71		
2193052	2.16.840.1.113883.6.5.2.1	815.00		
6135058	2.16.840.1.113883.6.5.2.1	529.4		
5950058	2.16.840.1.113883.6.5.2.1	473.0		
6228058	2.16.840.1.113883.6.5.2.1	535.50		
425053	2.16.840.1.113883.6.5.2.1	298.9		
1997050	2.16.840.1.113883.6.5.2.1	788.9		
9540036052	2.16.840.1.113883.6.5.2.1	E885.9		
1020057	2.16.840.1.113883.6.5.2.1	477.8		
991056	2.16.840.1.113883.6.5.2.1	455.6		
9536572056	2.16.840.1.113883.6.5.2.1	783.7		
443052	2.16.840.1.113883.6.5.2.1	300.3		
2696058	2.16.840.1.113883.6.5.2.1	995.3		
5840055	2.16.840.1.113883.6.5.2.1	440.20		
6086052	2.16.840.1.113883.6.5.2.1	522.7		
5695050	2.16.840.1.113883.6.5.2.1	395.9		
310054	2.16.840.1.113883.6.5.2.1	274.9		
1304058	2.16.840.1.113883.6.5.2.1	652.80		
7632051	2.16.840.1.113883.6.5.2.1	778.3		
9542102050	2.16.840.1.113883.6.5.2.1	770.82		
1011053	2.16.840.1.113883.6.5.2.1	472.1		
4653054	2.16.840.1.113883.6.5.2.1	275.2		
276054	2.16.840.1.113883.6.5.2.1	259.0		
4010050	2.16.840.1.113883.6.5.2.1	171.0		
423059	2.16.840.1.113883.6.5.2.1	298.1		
4784059	2.16.840.1.113883.6.5.2.1	296.22		
9550282057	2.16.840.1.113883.6.5.2.1	276.51		
9547258058	2.16.840.1.113883.6.5.2.1	790.29		
4553058	2.16.840.1.113883.6.5.2.1	245.4		
1211057	2.16.840.1.113883.6.5.2.1	611.8		
6059052	2.16.840.1.113883.6.5.2.1	518.5		
2050054	2.16.840.1.113883.6.5.2.1	794.2		
9553681058	2.16.840.1.113883.6.5.2.1	616.89		
9535184058	2.16.840.1.113883.6.5.2.1	441.7		
5789057	2.16.840.1.113883.6.5.2.1	427.0		
6067057	2.16.840.1.113883.6.5.2.1	520.1		
8671052	2.16.840.1.113883.6.5.2.1	919.4		
3745059	2.16.840.1.113883.6.5.2.1	112.84		
9536140053	2.16.840.1.113883.6.5.2.1	715.13		
1526056	2.16.840.1.113883.6.5.2.1	719.42		
4991052	2.16.840.1.113883.6.5.2.1	356.4		
4555052	2.16.840.1.113883.6.5.2.1	245.9		
4231059	2.16.840.1.113883.6.5.2.1	201.90		
4517055	2.16.840.1.113883.6.5.2.1	238.2		
3868058	2.16.840.1.113883.6.5.2.1	140.9		
3733050	2.16.840.1.113883.6.5.2.1	110.5		
8701056	2.16.840.1.113883.6.5.2.1	924.10		
2737055	2.16.840.1.113883.6.5.2.1	999.5		
4583054	2.16.840.1.113883.6.5.2.1	253.3		
244057	2.16.840.1.113883.6.5.2.1	240.9		
6575059	2.16.840.1.113883.6.5.2.1	631		
1441058	2.16.840.1.113883.6.5.2.1	709.01		
4380053	2.16.840.1.113883.6.5.2.1	215.0		
6825054	2.16.840.1.113883.6.5.2.1	682.5		
9553500051	2.16.840.1.113883.6.5.2.1	V18.3		
4540056	2.16.840.1.113883.6.5.2.1	242.80		
4001055	2.16.840.1.113883.6.5.2.1	170.0		
6436052	2.16.840.1.113883.6.5.2.1	596.3		
6673055	2.16.840.1.113883.6.5.2.1	646.60		
6034056	2.16.840.1.113883.6.5.2.1	507.1		
440050	2.16.840.1.113883.6.5.2.1	300.22		
7062057	2.16.840.1.113883.6.5.2.1	724.3		
5742059	2.16.840.1.113883.6.5.2.1	413.9		
211050	2.16.840.1.113883.6.5.2.1	203.00		
3619055	2.16.840.1.113883.6.5.2.1	090.9		
3698054	2.16.840.1.113883.6.5.2.1	098.81		
9555554050	2.16.840.1.113883.6.5.2.1	V54.9		
4093053	2.16.840.1.113883.6.5.2.1	188.9		
234059	2.16.840.1.113883.6.5.2.1	235.5		
